route_id,service_id,trip_id,direction_id,shape_id
6641,3,14687338,1,307557
6641,3,14687339,1,307558
6641,3,14687340,1,307558
6641,3,14687341,1,307558
6641,3,14687342,1,307558
6641,3,14687343,1,307558
6641,3,14687344,1,307558
6641,3,14687345,1,307558
6641,3,14687346,1,307558
6641,3,14687347,1,307557
6641,3,14687348,1,307557
6641,3,14687349,1,307558
6641,3,14687350,1,307558
6641,3,14687351,1,307558
6641,3,14687352,1,307558
6641,3,14687353,1,307558
6641,3,14687354,1,307558
6641,3,14687355,1,307558
6641,3,14687356,1,307558
6641,3,14687357,1,307558
6641,3,14687358,1,307558
6641,3,14687359,1,307557
6641,3,14687360,1,307558
6641,3,14687361,1,307558
6641,3,14687362,1,307558
6641,3,14687363,1,307558
6641,3,14687364,1,307558
6641,3,14687365,1,307558
6641,3,14687366,1,307558
6641,3,14687367,1,307557
6641,3,14687368,1,307558
6641,3,14687369,1,307558
6641,3,14687370,1,307557
6641,3,14687371,1,307558
6641,3,14687372,1,307558
6641,3,14687373,1,307558
6641,3,14687374,1,307558
6641,3,14687375,1,307557
6641,3,14687376,1,307558
6641,3,14687377,1,307558
6641,3,14687378,1,307558
6641,3,14687379,1,307558
6641,3,14687380,1,307558
6641,3,14687381,1,307558
6641,3,14687382,1,307558
6641,3,14687383,1,307558
6641,3,14687384,1,307558
6641,3,14687385,1,307558
6641,3,14687386,1,307558
6641,3,14687387,1,307558
6641,3,14687388,1,307558
6641,3,14687391,1,307557
6641,3,14687392,1,307557
6641,3,14687393,1,307558
6641,3,14687394,1,307558
6641,3,14687395,1,307558
6642,1,14687396,0,307559
6642,1,14687397,0,307559
6642,1,14687398,0,307559
6642,1,14687399,0,307560
6642,1,14687400,0,307560
6642,1,14687401,0,307560
6642,1,14687402,0,307559
6642,1,14687403,0,307559
6642,1,14687404,0,307560
6642,1,14687405,0,307560
6642,1,14687406,0,307560
6642,1,14687407,0,307560
6642,1,14687408,0,307560
6642,1,14687409,0,307560
6642,1,14687410,0,307559
6642,1,14687411,0,307560
6642,1,14687412,0,307560
6642,1,14687413,0,307560
6642,1,14687414,0,307560
6642,1,14687415,0,307560
6642,1,14687416,0,307560
6642,1,14687417,0,307560
6642,1,14687418,0,307560
6642,1,14687419,0,307560
6642,1,14687420,0,307560
6642,1,14687421,0,307560
6642,1,14687422,0,307559
6642,1,14687423,0,307560
6642,1,14687424,0,307560
6642,1,14687425,0,307560
6642,1,14687426,0,307560
6642,1,14687427,0,307559
6642,1,14687428,0,307560
6642,1,14687429,0,307560
6642,1,14687430,0,307560
6642,1,14687431,0,307560
6642,1,14687432,0,307560
6642,1,14687433,0,307560
6642,1,14687434,0,307560
6642,1,14687435,0,307560
6642,1,14687436,0,307560
6642,1,14687437,0,307559
6642,1,14687438,0,307559
6642,1,14687439,0,307560
6642,1,14687440,0,307559
6642,1,14687441,0,307559
6642,1,14687442,0,307560
6642,1,14687443,0,307560
6642,1,14687444,0,307560
6642,1,14687445,0,307560
6642,1,14687446,0,307560
6642,1,14687447,0,307560
6642,1,14687448,0,307560
6642,1,14687449,0,307560
6642,1,14687450,0,307560
6642,1,14687451,0,307560
6642,1,14687452,0,307560
6642,1,14687453,0,307559
6642,1,14687454,0,307560
6642,1,14687455,0,307560
6642,1,14687456,0,307560
6642,1,14687457,0,307560
6642,1,14687458,0,307560
6642,1,14687459,0,307559
6642,1,14687460,0,307560
6642,1,14687461,0,307560
6642,1,14687462,0,307560
6642,1,14687463,0,307559
6642,1,14687464,0,307560
6642,1,14687465,0,307560
6642,1,14687466,0,307560
6642,1,14687467,0,307560
6642,1,14687468,0,307559
6642,1,14687469,0,307560
6642,1,14687470,0,307559
6642,1,14687471,0,307560
6642,1,14687472,0,307560
6642,1,14687473,0,307560
6642,1,14687474,0,307560
6642,1,14687475,0,307559
6642,1,14687476,0,307559
6642,1,14687477,0,307559
6642,1,14687478,0,307560
6642,1,14687479,0,307560
6642,1,14687480,0,307560
6642,1,14687481,0,307559
6642,1,14687482,0,307560
6642,1,14687483,0,307559
6642,1,14687484,0,307560
6642,1,14687485,0,307560
6642,1,14687486,0,307559
6642,1,14687487,0,307560
6642,1,14687488,0,307560
6642,1,14687489,0,307560
6642,1,14687490,0,307560
6642,1,14687491,0,307559
6642,1,14687492,0,307559
6642,1,14687493,0,307560
6642,1,14687494,0,307560
6642,1,14687495,0,307560
6642,1,14687496,0,307559
6642,1,14687497,0,307559
6642,1,14687498,0,307560
6642,1,14687499,0,307560
6642,1,14687500,0,307560
6642,1,14687501,0,307560
6642,1,14687502,0,307560
6642,1,14687503,0,307560
6642,1,14687504,1,307566
6642,1,14687505,1,307564
6642,1,14687506,1,307566
6642,1,14687507,1,307566
6642,1,14687508,1,307565
6642,1,14687509,1,307564
6642,1,14687510,1,307566
6642,1,14687511,1,307565
6642,1,14687512,1,307563
6642,1,14687513,1,307563
6642,1,14687514,1,307566
6642,1,14687515,1,307563
6642,1,14687516,1,307566
6642,1,14687517,1,307565
6642,1,14687518,1,307566
6642,1,14687519,1,307563
6642,1,14687520,1,307565
6642,1,14687521,1,307564
6642,1,14687522,1,307564
6642,1,14687523,1,307565
6642,1,14687524,1,307566
6642,1,14687525,1,307565
6642,1,14687526,1,307566
6642,1,14687527,1,307565
6642,1,14687528,1,307563
6642,1,14687529,1,307566
6642,1,14687530,1,307565
6642,1,14687531,1,307563
6642,1,14687532,1,307564
6642,1,14687533,1,307564
6642,1,14687534,1,307566
6642,1,14687535,1,307566
6642,1,14687536,1,307566
6642,1,14687537,1,307566
6642,1,14687538,1,307566
6642,1,14687539,1,307566
6642,1,14687540,1,307566
6642,1,14687541,1,307566
6642,1,14687542,1,307565
6642,1,14687543,1,307566
6642,1,14687544,1,307566
6642,1,14687545,1,307566
6642,1,14687546,1,307566
6642,1,14687547,1,307566
6642,1,14687548,1,307566
6642,1,14687549,1,307566
6642,1,14687550,1,307566
6642,1,14687551,1,307564
6642,1,14687552,1,307566
6642,1,14687553,1,307566
6642,1,14687554,1,307566
6642,1,14687555,1,307566
6642,1,14687556,1,307566
6642,1,14687557,1,307565
6642,1,14687558,1,307566
6642,1,14687559,1,307566
6642,1,14687560,1,307565
6642,1,14687561,1,307566
6642,1,14687562,1,307565
6642,1,14687563,1,307565
6642,1,14687564,1,307566
6642,1,14687565,1,307566
6642,1,14687566,1,307566
6642,1,14687567,1,307566
6642,1,14687568,1,307566
6642,1,14687569,1,307566
6642,1,14687570,1,307566
6642,1,14687571,1,307566
6642,1,14687572,1,307566
6642,1,14687573,1,307566
6642,1,14687574,1,307564
6642,1,14687575,1,307566
6642,1,14687576,1,307566
6642,1,14687577,1,307566
6642,1,14687578,1,307565
6642,1,14687579,1,307566
6642,1,14687580,1,307564
6642,1,14687581,1,307564
6642,1,14687582,1,307564
6642,1,14687583,1,307566
6642,1,14687584,1,307566
6642,1,14687585,1,307566
6642,1,14687586,1,307565
6642,1,14687587,1,307565
6642,1,14687588,1,307565
6642,1,14687589,1,307565
6642,1,14687590,1,307566
6642,1,14687591,1,307566
6642,1,14687592,1,307566
6642,1,14687593,1,307566
6642,1,14687594,1,307564
6642,1,14687595,1,307565
6642,1,14687596,1,307565
6642,1,14687597,1,307565
6642,1,14687598,1,307566
6642,1,14687599,1,307564
6642,1,14687600,1,307564
6642,1,14687601,1,307566
6642,1,14687602,1,307566
6642,1,14687603,1,307566
6642,1,14687604,1,307566
6642,1,14687605,1,307566
6642,1,14687606,1,307566
6642,1,14687607,1,307564
6642,1,14687608,1,307564
6642,1,14687609,1,307565
6642,1,14687610,1,307566
6642,2,14687611,0,307559
6642,2,14687612,0,307560
6642,2,14687613,0,307560
6642,2,14687614,0,307560
6642,2,14687615,0,307560
6642,2,14687616,0,307560
6642,2,14687617,0,307560
6642,2,14687618,0,307560
6642,2,14687619,0,307560
6642,2,14687620,0,307559
6642,2,14687621,0,307560
6642,2,14687622,0,307560
6642,2,14687623,0,307560
6642,2,14687624,0,307559
6642,2,14687625,0,307559
6642,2,14687626,0,307560
6642,2,14687627,0,307560
6642,2,14687628,0,307559
6642,2,14687629,0,307560
6642,2,14687630,0,307559
6642,2,14687631,0,307559
6642,2,14687632,0,307559
6642,2,14687633,0,307559
6642,2,14687634,0,307560
6642,2,14687635,0,307560
6642,2,14687636,0,307559
6642,2,14687637,0,307560
6642,2,14687638,0,307560
6642,2,14687639,0,307560
6642,2,14687640,0,307560
6642,2,14687641,0,307560
6642,2,14687642,0,307560
6642,2,14687643,0,307560
6642,2,14687644,0,307560
6642,2,14687645,0,307560
6642,2,14687646,0,307560
6642,2,14687647,0,307560
6642,2,14687648,0,307560
6642,2,14687649,0,307560
6642,2,14687650,0,307560
6642,2,14687651,0,307560
6642,2,14687652,0,307560
6642,2,14687653,0,307560
6642,2,14687654,0,307560
6642,2,14687655,0,307560
6642,2,14687656,0,307560
6642,2,14687657,0,307560
6642,2,14687658,0,307560
6642,2,14687659,0,307560
6642,2,14687660,0,307560
6642,2,14687661,0,307560
6642,2,14687662,0,307560
6642,2,14687663,0,307559
6642,2,14687664,0,307560
6642,2,14687665,0,307559
6642,2,14687666,0,307560
6642,2,14687667,0,307559
6642,2,14687668,0,307560
6642,2,14687669,0,307560
6642,2,14687670,0,307560
6642,2,14687671,0,307560
6642,2,14687672,0,307560
6642,2,14687673,0,307560
6642,2,14687674,0,307560
6642,2,14687675,0,307559
6642,2,14687676,0,307559
6642,2,14687677,0,307559
6642,2,14687678,0,307559
6642,2,14687679,0,307559
6642,2,14687680,0,307559
6642,2,14687681,0,307560
6642,2,14687682,0,307560
6642,2,14687683,0,307560
6642,2,14687684,0,307560
6642,2,14687685,0,307560
6642,2,14687686,0,307560
6642,2,14687687,0,307559
6642,2,14687688,0,307560
6642,2,14687689,0,307560
6642,2,14687690,0,307560
6642,2,14687691,0,307560
6642,2,14687692,0,307560
6642,2,14687693,0,307560
6642,2,14687694,0,307560
6642,2,14687695,0,307560
6642,2,14687696,0,307560
6642,2,14687697,0,307560
6642,2,14687698,0,307560
6642,2,14687699,0,307560
6642,2,14687700,1,307566
6642,2,14687701,1,307566
6642,2,14687702,1,307566
6642,2,14687703,1,307565
6642,2,14687704,1,307566
6642,2,14687705,1,307565
6642,2,14687706,1,307566
6642,2,14687707,1,307565
6642,2,14687708,1,307566
6642,2,14687709,1,307566
6642,2,14687710,1,307565
6642,2,14687711,1,307565
6642,2,14687712,1,307566
6642,2,14687713,1,307565
6642,2,14687714,1,307566
6642,2,14687715,1,307565
6642,2,14687716,1,307566
6642,2,14687717,1,307565
6642,2,14687718,1,307566
6642,2,14687719,1,307566
6642,2,14687720,1,307565
6642,2,14687721,1,307566
6642,2,14687722,1,307566
6642,2,14687723,1,307565
6642,2,14687724,1,307566
6642,2,14687725,1,307566
6642,2,14687726,1,307566
6642,2,14687727,1,307566
6642,2,14687728,1,307566
6642,2,14687729,1,307566
6642,2,14687730,1,307566
6642,2,14687731,1,307565
6642,2,14687732,1,307566
6642,2,14687733,1,307566
6642,2,14687734,1,307566
6642,2,14687735,1,307566
6642,2,14687736,1,307566
6642,2,14687737,1,307566
6642,2,14687738,1,307566
6642,2,14687739,1,307565
6642,2,14687740,1,307566
6642,2,14687741,1,307565
6642,2,14687742,1,307566
6642,2,14687743,1,307565
6642,2,14687744,1,307566
6642,2,14687745,1,307565
6642,2,14687746,1,307566
6642,2,14687747,1,307566
6642,2,14687748,1,307566
6642,2,14687749,1,307566
6642,2,14687750,1,307566
6642,2,14687751,1,307566
6642,2,14687752,1,307566
6642,2,14687753,1,307566
6642,2,14687754,1,307565
6642,2,14687755,1,307566
6642,2,14687756,1,307566
6642,2,14687757,1,307565
6642,2,14687758,1,307565
6642,2,14687759,1,307565
6642,2,14687760,1,307566
6642,2,14687761,1,307566
6642,2,14687762,1,307565
6642,2,14687763,1,307566
6642,2,14687764,1,307566
6642,2,14687765,1,307566
6642,2,14687766,1,307566
6642,2,14687767,1,307566
6642,2,14687768,1,307565
6642,2,14687769,1,307566
6642,2,14687770,1,307566
6642,2,14687771,1,307566
6642,2,14687772,1,307566
6642,2,14687773,1,307565
6642,2,14687774,1,307566
6642,2,14687775,1,307566
6642,2,14687776,1,307566
6642,2,14687777,1,307566
6642,2,14687778,1,307566
6642,2,14687779,1,307566
6642,2,14687780,1,307566
6642,2,14687781,1,307566
6642,2,14687782,1,307566
6642,2,14687783,1,307566
6642,2,14687784,1,307566
6642,2,14687785,1,307566
6642,2,14687786,1,307566
6642,2,14687787,1,307565
6642,3,14687788,0,307560
6642,3,14687789,0,307560
6642,3,14687790,0,307560
6642,3,14687791,0,307560
6642,3,14687792,0,307559
6642,3,14687793,0,307560
6642,3,14687794,0,307560
6642,3,14687795,0,307560
6642,3,14687796,0,307560
6642,3,14687797,0,307560
6642,3,14687798,0,307560
6642,3,14687799,0,307559
6642,3,14687800,0,307560
6642,3,14687801,0,307559
6642,3,14687802,0,307560
6642,3,14687803,0,307559
6642,3,14687804,0,307560
6642,3,14687805,0,307560
6642,3,14687806,0,307560
6642,3,14687807,0,307560
6642,3,14687808,0,307560
6642,3,14687809,0,307560
6642,3,14687810,0,307559
6642,3,14687811,0,307559
6642,3,14687812,0,307560
6642,3,14687813,0,307559
6642,3,14687814,0,307560
6642,3,14687815,0,307559
6642,3,14687816,0,307560
6642,3,14687817,0,307559
6642,3,14687818,0,307560
6642,3,14687819,0,307560
6642,3,14687820,0,307560
6642,3,14687821,0,307560
6642,3,14687822,0,307560
6642,3,14687823,0,307560
6642,3,14687824,0,307560
6642,3,14687825,0,307560
6642,3,14687826,0,307560
6642,3,14687827,0,307559
6642,3,14687828,0,307559
6642,3,14687829,0,307560
6642,3,14687830,0,307560
6642,3,14687831,0,307560
6642,3,14687832,0,307560
6642,3,14687833,0,307559
6642,3,14687834,0,307560
6642,3,14687835,0,307560
6642,3,14687836,0,307560
6642,3,14687837,0,307560
6642,3,14687838,0,307560
6642,3,14687839,0,307560
6642,3,14687840,0,307560
6642,3,14687841,0,307560
6642,3,14687842,0,307560
6642,3,14687843,0,307560
6642,3,14687844,0,307560
6642,3,14687845,0,307559
6642,3,14687846,0,307559
6642,3,14687847,0,307560
6642,3,14687848,0,307559
6642,3,14687849,0,307560
6642,3,14687850,0,307560
6642,3,14687851,0,307560
6642,3,14687852,0,307559
6642,3,14687853,0,307560
6642,3,14687854,0,307559
6642,3,14687855,0,307559
6642,3,14687856,0,307559
6642,3,14687857,0,307559
6642,3,14687858,0,307560
6642,3,14687859,0,307560
6642,3,14687860,0,307560
6642,3,14687861,0,307560
6642,3,14687862,0,307560
6642,3,14687863,0,307560
6642,3,14687864,0,307560
6642,3,14687865,0,307560
6642,3,14687866,0,307560
6642,3,14687867,0,307560
6642,3,14687868,0,307560
6642,3,14687869,0,307560
6642,3,14687870,0,307560
6642,3,14687871,1,307566
6642,3,14687872,1,307566
6642,3,14687873,1,307565
6642,3,14687874,1,307565
6642,3,14687875,1,307565
6642,3,14687876,1,307566
6642,3,14687877,1,307565
6642,3,14687878,1,307565
6642,3,14687879,1,307565
6642,3,14687880,1,307565
6642,3,14687881,1,307566
6642,3,14687882,1,307566
6642,3,14687883,1,307566
6642,3,14687884,1,307566
6642,3,14687885,1,307566
6642,3,14687886,1,307566
6642,3,14687887,1,307566
6642,3,14687888,1,307566
6642,3,14687889,1,307566
6642,3,14687890,1,307565
6642,3,14687891,1,307566
6642,3,14687892,1,307565
6642,3,14687893,1,307565
6642,3,14687894,1,307566
6642,3,14687895,1,307566
6642,3,14687896,1,307565
6642,3,14687897,1,307566
6642,3,14687898,1,307566
6642,3,14687899,1,307566
6642,3,14687900,1,307566
6642,3,14687901,1,307566
6642,3,14687902,1,307566
6642,3,14687903,1,307566
6642,3,14687904,1,307566
6642,3,14687905,1,307566
6642,3,14687906,1,307565
6642,3,14687907,1,307565
6642,3,14687908,1,307566
6642,3,14687909,1,307565
6642,3,14687910,1,307566
6642,3,14687911,1,307565
6642,3,14687912,1,307565
6642,3,14687913,1,307566
6642,3,14687914,1,307566
6642,3,14687915,1,307566
6642,3,14687916,1,307566
6642,3,14687917,1,307566
6642,3,14687918,1,307566
6642,3,14687919,1,307565
6642,3,14687920,1,307565
6642,3,14687921,1,307566
6642,3,14687922,1,307566
6642,3,14687923,1,307566
6642,3,14687924,1,307566
6642,3,14687925,1,307565
6642,3,14687926,1,307566
6642,3,14687927,1,307565
6642,3,14687928,1,307566
6642,3,14687929,1,307566
6642,3,14687930,1,307566
6642,3,14687931,1,307566
6642,3,14687932,1,307566
6642,3,14687933,1,307566
6642,3,14687934,1,307566
6642,3,14687935,1,307566
6642,3,14687936,1,307566
6642,3,14687937,1,307566
6642,3,14687938,1,307566
6642,3,14687939,1,307566
6642,3,14687940,1,307566
6642,3,14687941,1,307565
6642,3,14687942,1,307566
6642,3,14687943,1,307566
6642,3,14687944,1,307566
6642,3,14687945,1,307566
6642,3,14687946,1,307566
6642,3,14687947,1,307566
6642,3,14687948,1,307566
6642,3,14687949,1,307566
6642,3,14687950,1,307566
6642,3,14687951,1,307566
6642,3,14687952,1,307566
6642,3,14687953,1,307566
6643,1,14687960,0,307567
6643,1,14687961,0,307567
6643,1,14687962,0,307567
6643,1,14687963,0,307567
6643,1,14687964,0,307567
6643,1,14687965,0,307567
6643,1,14687966,0,307567
6643,1,14687967,0,307567
6643,1,14687968,0,307567
6643,1,14687969,0,307567
6643,1,14687970,0,307567
6643,1,14687971,0,307567
6643,1,14687972,0,307567
6643,1,14687973,0,307567
6643,1,14687974,0,307567
6643,1,14687975,0,307567
6643,1,14687976,0,307567
6643,1,14687977,0,307567
6643,1,14687978,0,307567
6643,1,14687979,0,307567
6643,1,14687980,0,307567
6643,1,14687981,0,307567
6643,1,14687982,0,307567
6643,1,14687983,0,307567
6643,1,14687984,0,307567
6643,1,14687985,0,307567
6643,1,14687986,0,307567
6643,1,14687987,0,307567
6643,1,14687988,0,307567
6643,1,14687989,0,307567
6643,1,14687990,0,307567
6643,1,14687991,0,307567
6643,1,14687992,0,307567
6643,1,14687993,0,307567
6643,1,14687994,0,307567
6643,1,14687995,0,307567
6643,1,14687996,0,307567
6643,1,14687997,0,307567
6643,1,14687998,0,307567
6643,1,14687999,0,307567
6643,1,14688000,0,307567
6643,1,14688001,0,307567
6643,1,14688002,0,307567
6643,1,14688003,1,307570
6643,1,14688004,1,307570
6643,1,14688005,1,307570
6643,1,14688006,1,307570
6643,1,14688007,1,307570
6643,1,14688008,1,307570
6643,1,14688009,1,307570
6643,1,14688010,1,307570
6643,1,14688011,1,307570
6643,1,14688012,1,307570
6643,1,14688013,1,307570
6643,1,14688014,1,307570
6643,1,14688015,1,307570
6643,1,14688016,1,307570
6643,1,14688017,1,307570
6643,1,14688018,1,307570
6643,1,14688019,1,307570
6643,1,14688020,1,307570
6643,1,14688021,1,307570
6643,1,14688022,1,307570
6643,1,14688023,1,307570
6643,1,14688024,1,307570
6643,1,14688025,1,307570
6643,1,14688026,1,307570
6643,1,14688027,1,307570
6643,1,14688028,1,307570
6643,1,14688029,1,307570
6643,1,14688030,1,307570
6643,1,14688031,1,307570
6643,1,14688032,1,307570
6643,1,14688033,1,307570
6643,1,14688034,1,307570
6643,1,14688035,1,307570
6643,1,14688036,1,307570
6643,1,14688037,1,307570
6643,1,14688038,1,307570
6643,1,14688039,1,307570
6643,1,14688040,1,307570
6643,1,14688041,1,307570
6643,1,14688042,1,307570
6643,1,14688043,1,307570
6643,1,14688044,1,307570
6643,2,14688045,0,307567
6643,2,14688046,0,307567
6643,2,14688047,0,307567
6643,2,14688048,0,307567
6643,2,14688049,0,307567
6643,2,14688050,0,307567
6643,2,14688051,0,307567
6643,2,14688052,0,307567
6643,2,14688053,0,307567
6643,2,14688054,0,307567
6643,2,14688055,0,307567
6643,2,14688056,0,307567
6643,2,14688057,0,307567
6643,2,14688058,0,307567
6643,2,14688059,0,307567
6643,2,14688060,0,307567
6643,2,14688061,0,307567
6643,2,14688062,0,307567
6643,2,14688063,0,307567
6643,2,14688064,0,307567
6643,2,14688065,0,307567
6643,2,14688066,0,307567
6643,2,14688067,0,307567
6643,2,14688068,0,307567
6643,2,14688069,0,307567
6643,2,14688070,0,307567
6643,2,14688071,0,307567
6643,2,14688072,0,307567
6643,2,14688073,0,307567
6643,2,14688074,0,307567
6643,2,14688075,0,307567
6643,2,14688076,0,307567
6643,2,14688077,0,307567
6643,2,14688078,0,307567
6643,2,14688079,1,307570
6643,2,14688080,1,307570
6643,2,14688081,1,307570
6643,2,14688082,1,307570
6643,2,14688083,1,307570
6643,2,14688084,1,307570
6643,2,14688085,1,307570
6643,2,14688086,1,307570
6643,2,14688087,1,307570
6643,2,14688088,1,307570
6643,2,14688089,1,307570
6643,2,14688090,1,307570
6643,2,14688091,1,307570
6643,2,14688092,1,307570
6643,2,14688093,1,307570
6643,2,14688094,1,307570
6643,2,14688095,1,307570
6643,2,14688096,1,307570
6643,2,14688097,1,307570
6643,2,14688098,1,307570
6643,2,14688099,1,307570
6643,2,14688100,1,307570
6643,2,14688101,1,307570
6643,2,14688102,1,307570
6643,2,14688103,1,307570
6643,2,14688104,1,307570
6643,2,14688105,1,307570
6643,2,14688106,1,307570
6643,2,14688107,1,307570
6643,2,14688108,1,307570
6643,2,14688109,1,307570
6643,2,14688110,1,307570
6643,2,14688111,1,307570
6643,2,14688112,1,307570
6643,2,14688113,1,307570
6643,2,14688114,1,307570
6643,3,14688115,0,307567
6643,3,14688116,0,307567
6643,3,14688117,0,307567
6643,3,14688118,0,307567
6643,3,14688119,0,307567
6643,3,14688120,0,307567
6643,3,14688121,0,307567
6643,3,14688122,0,307567
6643,3,14688123,0,307567
6643,3,14688124,0,307567
6643,3,14688125,0,307567
6643,3,14688126,0,307567
6643,3,14688127,0,307567
6643,3,14688128,0,307567
6643,3,14688129,0,307567
6643,3,14688130,0,307567
6643,3,14688131,0,307567
6643,3,14688132,0,307567
6643,3,14688133,0,307567
6643,3,14688134,0,307567
6643,3,14688135,0,307567
6643,3,14688136,0,307567
6643,3,14688137,0,307567
6643,3,14688138,0,307567
6643,3,14688139,0,307567
6643,3,14688140,0,307567
6643,3,14688141,0,307567
6643,3,14688142,0,307567
6643,3,14688143,0,307567
6643,3,14688144,0,307567
6643,3,14688145,0,307567
6643,3,14688146,1,307570
6643,3,14688147,1,307570
6643,3,14688148,1,307570
6643,3,14688149,1,307570
6643,3,14688150,1,307570
6643,3,14688151,1,307570
6643,3,14688152,1,307570
6643,3,14688153,1,307570
6643,3,14688154,1,307570
6643,3,14688155,1,307570
6643,3,14688156,1,307570
6643,3,14688157,1,307570
6643,3,14688158,1,307570
6643,3,14688159,1,307570
6643,3,14688160,1,307570
6643,3,14688161,1,307570
6643,3,14688162,1,307570
6643,3,14688163,1,307570
6643,3,14688164,1,307570
6643,3,14688165,1,307570
6643,3,14688166,1,307570
6643,3,14688167,1,307570
6643,3,14688168,1,307570
6643,3,14688169,1,307570
6643,3,14688170,1,307570
6643,3,14688171,1,307570
6643,3,14688172,1,307570
6643,3,14688173,1,307570
6643,3,14688174,1,307570
6643,3,14688175,1,307570
6643,3,14688176,1,307570
6643,3,14688177,1,307570
46099,1,14688178,0,307571
46099,1,14688179,0,307571
46099,1,14688180,0,307571
46099,1,14688181,0,307571
46099,1,14688182,0,307571
46099,1,14688183,0,307571
46099,1,14688184,0,307571
46099,1,14688185,0,307571
46099,1,14688186,0,307571
46099,1,14688187,0,307571
46099,1,14688188,0,307571
46099,1,14688189,0,307571
46099,1,14688190,0,307571
46099,1,14688191,0,307571
46099,1,14688192,0,307571
46099,1,14688193,0,307571
46099,1,14688194,0,307571
46099,1,14688195,0,307571
46099,1,14688196,0,307571
46099,1,14688197,0,307571
46099,1,14688198,0,307571
46099,1,14688199,0,307571
46099,1,14688200,0,307571
46099,1,14688201,0,307571
46099,1,14688202,0,307571
46099,1,14688203,0,307571
46099,1,14688204,0,307571
46099,1,14688205,0,307571
46099,1,14688206,0,307571
46099,1,14688207,0,307571
46099,1,14688208,0,307571
46099,1,14688209,0,307571
46099,1,14688210,0,307571
46099,1,14688211,0,307571
46099,1,14688212,0,307571
46099,1,14688213,0,307571
46099,1,14688214,0,307571
46099,1,14688215,0,307571
46099,1,14688216,0,307571
46099,1,14688217,0,307571
46099,1,14688218,0,307571
46099,1,14688219,0,307571
46099,1,14688220,0,307571
46099,1,14688221,0,307571
46099,1,14688222,0,307571
46099,1,14688223,0,307571
46099,1,14688224,0,307571
46099,1,14688225,0,307571
46099,1,14688226,0,307571
46099,1,14688227,0,307571
46099,1,14688228,0,307571
46099,1,14688229,0,307571
46099,1,14688230,0,307571
46099,1,14688231,0,307571
46099,1,14688232,0,307571
46099,1,14688233,0,307571
46099,1,14688234,0,307571
46099,1,14688235,0,307571
46099,1,14688236,0,307571
46099,1,14688237,0,307571
46099,1,14688238,0,307571
46099,1,14688239,0,307571
46099,1,14688240,0,307571
46099,1,14688241,0,307571
46099,1,14688242,0,307571
46099,1,14688243,0,307571
46099,1,14688244,0,307571
46099,1,14688245,0,307571
46099,1,14688246,0,307571
46099,1,14688247,0,307571
46099,1,14688248,0,307571
46099,1,14688249,0,307571
46099,1,14688250,0,307571
46099,1,14688251,0,307571
46099,1,14688252,0,307571
46099,1,14688253,1,307572
46099,1,14688254,1,307572
46099,1,14688255,1,307572
46099,1,14688256,1,307572
46099,1,14688257,1,307572
46099,1,14688258,1,307572
46099,1,14688259,1,307572
46099,1,14688260,1,307572
46099,1,14688261,1,307572
46099,1,14688262,1,307572
46099,1,14688263,1,307572
46099,1,14688264,1,307572
46099,1,14688265,1,307572
46099,1,14688266,1,307572
46099,1,14688267,1,307572
46099,1,14688268,1,307572
46099,1,14688269,1,307572
46099,1,14688270,1,307572
46099,1,14688271,1,307572
46099,1,14688272,1,307572
46099,1,14688273,1,307572
46099,1,14688274,1,307572
46099,1,14688275,1,307572
46099,1,14688276,1,307572
46099,1,14688277,1,307572
46099,1,14688278,1,307572
46099,1,14688279,1,307572
46099,1,14688280,1,307572
46099,1,14688281,1,307572
46099,1,14688282,1,307572
46099,1,14688283,1,307572
46099,1,14688284,1,307572
46099,1,14688285,1,307572
46099,1,14688286,1,307572
46099,1,14688287,1,307572
46099,1,14688288,1,307572
46099,1,14688289,1,307572
46099,1,14688290,1,307572
46099,1,14688291,1,307572
46099,1,14688292,1,307572
46099,1,14688293,1,307572
46099,1,14688294,1,307572
46099,1,14688295,1,307572
46099,1,14688296,1,307572
46099,1,14688297,1,307572
46099,1,14688298,1,307572
46099,1,14688299,1,307572
46099,1,14688300,1,307572
46099,1,14688301,1,307572
46099,1,14688302,1,307572
46099,1,14688303,1,307572
46099,1,14688304,1,307572
46099,1,14688305,1,307572
46099,1,14688306,1,307572
46099,1,14688307,1,307572
46099,1,14688308,1,307572
46099,1,14688309,1,307572
46099,1,14688310,1,307572
46099,1,14688311,1,307572
46099,1,14688312,1,307572
46099,1,14688313,1,307572
46099,1,14688314,1,307572
46099,1,14688315,1,307572
46099,1,14688316,1,307572
46099,1,14688317,1,307572
46099,1,14688318,1,307572
46099,1,14688319,1,307572
46099,1,14688320,1,307572
46099,1,14688321,1,307572
46099,1,14688322,1,307572
46099,1,14688323,1,307572
46099,1,14688324,1,307572
46099,1,14688325,1,307572
46099,1,14688326,1,307572
46099,1,14688327,1,307572
46099,2,14688328,0,307571
46099,2,14688329,0,307571
46099,2,14688330,0,307571
46099,2,14688331,0,307571
46099,2,14688332,0,307571
46099,2,14688333,0,307571
46099,2,14688334,0,307571
46099,2,14688335,0,307571
46099,2,14688336,0,307571
46099,2,14688337,0,307571
46099,2,14688338,0,307571
46099,2,14688339,0,307571
46099,2,14688340,0,307571
46099,2,14688341,0,307571
46099,2,14688342,0,307571
46099,2,14688343,0,307571
