Route,From Stop,To Stop,Time Period,Avg Delay (min),Std Delay,Sample Count,Speed Reduction %
100,Eastbound SE Marine Dr @ City Edge Place,Eastbound Marine Dr @ Joffre Ave,Morning Rush,-0.23623188405797102,0.2733837801707161,23,-41.62226185492546
041,Westbound E 41 Ave @ St. George St,Westbound E 41 Ave @ Prince Edward St,Midday,-0.23636363636363636,0.033181472255011536,11,-57.86075920858528
016,Eastbound E Hastings St @ Dunlevy Ave,Eastbound E Hastings St @ Jackson Ave,Morning Rush,-0.23653846153846156,0.42799323023641994,26,-56.929130153031
373,Eastbound 104 Ave @ 132 St,Southbound University Dr @ 104 Ave,Morning Rush,-0.23666666666666666,0.36411570539264065,10,-27.456456076115455
159,Westbound Pitt River Rd @ Mary Hill Rd,Northbound Mary Hill Rd @ Hawthorne Ave,Midday,-0.23666666666666666,0.3189392139926074,5,-35.261747913921816
025,King Edward Station @ Bay 1,Westbound W King Edward Ave @ Heather St,Midday,-0.23666666666666666,0.12136786531103994,15,-47.369593813513504
191,Southbound Pinetree Way @ Pinewood Ave,Southbound Pinetree Way @ Douglas College,Midday,-0.23666666666666666,0.18980984636677248,5,-90.28239202657808
323,Northbound 138 St @ 76 Ave,Westbound 76 Ave @ King George Blvd,Midday,-0.23666666666666666,0.5334374898294603,10,-62.45321975370397
105,Southbound Merivale St @ Royal Ave,Eastbound Agnes St @ Elliot St,Midday,-0.23666666666666666,0.051908038341324785,5,-34.58157889981633
183,Eastbound Johnson St @ Robson Dr,Eastbound Robson Dr @ Waterford Place,Midday,-0.23666666666666666,0.17416467303484176,5,-29.638856747034424
351,Eastbound Thrift Ave @ Oxford St,Eastbound Thrift Ave @ Vidal St,Midday,-0.23666666666666666,0.3138913470896861,5,-61.95034595034598
185,Northbound Lansdowne Dr @ Briarcliffe Dr,Northbound Lansdowne Dr @ Greenhill Court,Morning Rush,-0.23666666666666666,0.05018484351393874,10,-73.21052631578947
312,Westbound 72 Ave @ Scott Rd,Westbound 72 Ave @ 118 St,Morning Rush,-0.23703703703703705,0.07939781071086917,9,-30.331679872000425
335,Eastbound 84 Ave @ 152 St,Eastbound 84 Ave @ 154 St,Midday,-0.23703703703703705,0.2974168625405372,9,-63.32881443175562
017,Northbound Oak St @ Park Dr,Northbound Oak St @ W 59 Ave,Morning Rush,-0.23703703703703705,0.31444294325145705,18,-42.34712912837741
180,Southbound Glenayre Dr @ Angela Dr,Southbound Glenayre Dr @ Valour Dr,Morning Rush,-0.2371794871794872,0.043649406127353595,13,-84.9819732211373
210,Eastbound McNair Dr @ Tourney Rd,Eastbound McNair Dr @ Ramsay Rd,Morning Rush,-0.2375,0.10643949022503385,8,-48.53081631707187
405,Eastbound Cambie Rd @ No. 4 Rd,Eastbound Cambie Rd @ 10200 Block,Midday,-0.2375,0.03154949081000152,4,-114.90137721755369
388,Westbound 88 Ave @ 148 St,Westbound 88 Ave @ 146 St,Morning Rush,-0.2375,0.08646879120151876,4,-29.822378878982647
151,Southbound Ranch Park Way @ Norman Ave,Southbound Spuraway Ave @ 3000 Block,Midday,-0.2375,0.26955896764351406,4,-65.5397224863556
185,Northbound Lansdowne Dr @ Lupine Court,Northbound Lansdowne Dr @ 1400 Block,Midday,-0.2375,0.047871355387816894,4,-86.76470588235294
230,Northbound Lonsdale Ave @ E 2nd St,Northbound Lonsdale Ave @ E 4th St,Midday,-0.2375,0.14425735747331983,4,-36.954777720851595
745,Eastbound Dewdney Trunk Rd @ 236 St,Eastbound Dewdney Trunk Rd @ 237A St,Morning Rush,-0.2375,0.02846375212766553,4,-66.991341991342
020,Southbound Victoria Dr @ E 33 Ave,Southbound Victoria Dr @ E 36 Ave,Morning Rush,-0.2375,0.2477678124553084,16,-46.72076441123606
185,Eastbound Lansdowne Dr @ Steeple Dr,Eastbound Lansdowne Dr @ Turret Cres,Midday,-0.2375,0.02499999999999999,4,-113.8111888111888
157,Southbound Schoolhouse St @ Winslow Ave,Southbound Schoolhouse St @ King Albert Ave,Midday,-0.2375,0.18477964855069542,4,-65.030259595477
147,Westbound Clinton St @ Macpherson Ave,Westbound Clinton St @ Roslyn Ave,Midday,-0.2375,0.08962369891612043,4,-48.03819444444444
105,Southbound 2nd St @ 3rd Ave,Southbound 2nd St @ Queens Ave,Midday,-0.2375,0.047871355387816894,4,-65.53879758685251
185,Northbound Lansdowne Dr @ David Ave,Northbound Lansdowne Dr @ Lupine Court,Midday,-0.2375,0.036955929710139085,4,-76.97368421052632
184,Westbound Noons Creek Dr @ Thurston Terrace,Eastbound Noons Creek Dr @ Maude Court,Midday,-0.2375,0.3031852507895071,4,-56.423636452099444
601,Southbound Milsom Wynd @ 6th Ave,Southbound Milsom Wynd @ Kerry Dr,Midday,-0.23750000000000002,0.03835309108741559,12,-69.92585630743525
022,Southbound Knight St @ E 29 Ave,Southbound Knight St @ E 31 Ave,Morning Rush,-0.23768115942028986,0.23969769425027362,23,-76.37900434725609
430,Southbound Garden City Rd @ Cambie Rd,Southbound Garden City Rd @ Leslie Rd,Morning Rush,-0.23777777777777778,0.7022488441809208,15,-37.93270820469845
016,Westbound E Hastings St @ Hawks Ave,Westbound E Hastings St @ Princess Ave,Midday,-0.23777777777777778,0.2593081964395664,15,-23.613964077861077
402,Southbound No. 2 Rd @ 11500 Block,Southbound No. 2 Rd @ Kittiwake Dr,Morning Rush,-0.23787878787878788,0.06794234037889493,11,-67.79811097992915
322,Southbound 132 St @ 68 Ave,Southbound 132 St @ 65B Ave,Morning Rush,-0.23787878787878788,0.29935958580971084,11,-41.13447122635028
016,Northbound Renfrew St @ E 7th Ave,Northbound Renfrew St @ E 5th Ave,Midday,-0.23787878787878788,0.13125270559981886,11,-46.26014498133252
373,Southbound Surrey Rd @ Wellington Dr,Southbound Wallace Dr @ Roxburgh Rd,Morning Rush,-0.23787878787878788,0.2314316444667973,11,-70.41335762694656
017,Southbound Oak St @ W 33 Ave,Southbound Oak St @ W 37 Ave,Midday,-0.23787878787878788,0.277097145930499,11,-44.06885364868558
022,Northbound Knight St @ E 45 Ave,Northbound Knight St @ E 43 Ave,Morning Rush,-0.23796296296296296,0.24157743826418504,18,-98.01991361846882
028,Northbound Smith Ave @ Burke St,Northbound Smith Ave @ Brandon St,Morning Rush,-0.23809523809523808,0.13625462768406643,14,-86.40160020098175
110,Eastbound Bond St @ Sussex Ave,Southbound Nelson Ave @ Buxton St,Morning Rush,-0.23833333333333334,0.31876013660957986,10,-39.67817085332697
144,Eastbound Canada Way @ Sperling Ave,Eastbound Canada Way @ Rugby St,Midday,-0.23833333333333334,0.6072631377899685,10,-80.94570466030322
160,Westbound Guildford Way @ Falcon Dr,Westbound Guildford Way @ Eagle Ridge Hospital,Midday,-0.23846153846153847,0.12772667131066465,13,-49.43066135684001
180,Southbound Cecile Dr @ Angela Dr,Eastbound Cecile Dr @ 1000 Block,Morning Rush,-0.23846153846153847,0.1886090184041098,13,-44.13280326216878
410,Westbound Cambie Rd @ Garden City Rd,Westbound Cambie Rd @ Sexsmith Rd,Morning Rush,-0.23863636363636365,0.28786692084601195,22,-40.883283813219535
321,Northbound 152 St @ 24 Ave,Northbound 152 St @ 26 Ave,Morning Rush,-0.23863636363636365,0.17308180495739928,22,-60.988407465761455
068,Eastbound Thunderbird Blvd @ Eagles Dr,Southbound East Mall @ Eagles Dr,Midday,-0.23888888888888887,0.10103629710818449,9,-26.938067548723286
408,Southbound No. 5 Rd @ Williams Rd,Southbound No. 5 Rd @ Seacliff Rd,Midday,-0.23888888888888887,0.1630865482565077,9,-58.45940170940172
230,Southbound Lonsdale Ave @ Carisbrooke Cres,Southbound Lonsdale Ave @ W Osborne Rd,Midday,-0.2388888888888889,0.019245008972987518,3,-66.4361001317523
182,(Eastbound Bedwell Bay Rd In Crystal Creek Dr Area) (Flag),(Eastbound Bedwell Bay Rd In 1000-Block Area) (Flag),Midday,-0.2388888888888889,0.04811252243246883,3,-26.447625243981793
310,Westbound Ladner Trunk Rd @ Harvest Dr,Westbound Ladner Trunk Rd @ 57 St,Midday,-0.2388888888888889,0.06469300723559838,6,-60.19370122630993
791,Eastbound Dewdney Trunk Rd @ Wicklow Way,Eastbound Dewdney Trunk Rd @ Dover St,Midday,-0.2388888888888889,0.02545875386086577,3,-60.567632850241544
104,Eastbound Derwent Way @ Annance Court,Eastbound Derwent Way @ 900 Block,Midday,-0.2388888888888889,0.18358568490953675,3,-67.24021592442645
616,Eastbound Ladner Trunk Rd @ Linden Dr,Eastbound Ladner Trunk Rd @ 55B St,Morning Rush,-0.2388888888888889,0.013608276348795436,6,-81.44708175667928
181,Westbound Ioco Rd @ Metta St,Westbound Ioco Rd @ Harbour Place,Midday,-0.2388888888888889,0.053575837561071954,3,-61.59420289855072
345,Southbound 152 St @ 72 Ave,Southbound 152 St @ 68 Ave,Morning Rush,-0.2388888888888889,0.7610421704381335,6,-25.383941033647037
180,Northbound Glenayre Dr @ Clarke Rd,Northbound Glenayre Dr @ Glenacre Court,Midday,-0.2388888888888889,0.20914287159915526,6,-52.52425044091709
156,Eastbound Foster Ave @ Linton St,Eastbound Foster Ave @ Midvale St,Morning Rush,-0.2388888888888889,0.05443310539518174,6,-76.7056530214425
745,Southbound 240 St @ 104 Ave,Eastbound 104 Ave @ 244 St,Midday,-0.2388888888888889,0.04194352464039304,3,-19.287526963583314
252,Westbound Mathers Ave @ 23 St,Westbound Mathers Ave @ 24 St,Midday,-0.2388888888888889,0.06735753140545635,3,-43.1367243867244
N19,Eastbound Kingsway @ Royal Oak Ave,Eastbound Kingsway @ Grimmer St,Morning Rush,-0.2388888888888889,0.04194352464039304,3,-36.81061628430049
251,Eastbound Burley Dr @ Kings Ave,Westbound Kings Ave @ Braeside St,Midday,-0.2388888888888889,0.02545875386086577,3,-58.521739130434774
159,Northbound Pitt River Rd @ Cameron Ave,Northbound Pitt River Rd @ Warwick Ave,Morning Rush,-0.2388888888888889,0.41642215047642145,6,-64.28943054035715
170,Southbound Shaughnessy St @ Kelly Ave,Southbound Shaughnessy St @ Hawthorne Ave,Midday,-0.2388888888888889,0.019245008972987525,3,-97.6190476190476
119,Edmonds Station @ Bay 3,Eastbound Edmonds St @ 18 St,Midday,-0.23888888888888893,0.6915160478574915,9,-18.162256100056776
049,Westbound W 49 Ave @ West Blvd,Westbound W 49 Ave @ Yew St,Midday,-0.2391025641025641,0.1324086525951053,26,-50.20238633667106
119,Eastbound Kingsway @ Royal Oak Ave,Eastbound Kingsway @ Grimmer St,Morning Rush,-0.23916666666666667,0.5674729815553528,20,-65.74374604182732
323,Southbound 128 St @ 102 Ave,Southbound 128 St @ 100 Ave,Morning Rush,-0.23916666666666667,0.43620086981849243,20,-47.296430209692616
016,Southbound West Blvd @ W 53 Ave,Southbound West Blvd @ W 57 Ave,Morning Rush,-0.2392156862745098,0.29738099723475925,17,-34.944841233811914
025,Westbound W King Edward Ave @ Granville St,Westbound W King Edward Ave @ Marguerite St,Morning Rush,-0.23933333333333334,0.39251916678844645,25,-44.38626317425059
029,Northbound Muirfield Dr @ Bobolink Ave,Northbound Muirfield Dr @ Lynbrook Dr,Morning Rush,-0.23939393939393938,0.3261963218738685,11,-37.346442746598065
144,Eastbound Oakland St @ Brantford Ave,Eastbound Burris St @ Leibly Ave,Morning Rush,-0.23939393939393938,0.3961812665429752,11,-74.84004113971619
371,Eastbound 112 Ave @ 13400 Block,Southbound 136 St @ 112 Ave,Morning Rush,-0.23958333333333331,0.35867232027762236,8,-65.36937843439699
116,Westbound Portland St @ Sussex Ave,Westbound Portland St @ McKay Ave,Morning Rush,-0.23958333333333331,0.14390735004448313,8,-56.22104454341297
312,Westbound 96 Ave @ 116 St,Southbound 114 St @ 95A Ave,Morning Rush,-0.23958333333333331,0.09169371895194399,8,-29.349867668402638
322,Southbound 128 St @ 7000 Block,Southbound 128 St @ 69A Ave,Midday,-0.23958333333333334,0.023464765886222642,8,-82.8373015873016
014,Eastbound E Hastings St @ Victoria Dr,Eastbound E Hastings St @ Templeton Dr,Midday,-0.23958333333333334,0.629281630409128,16,-31.379285739408292
028,Northbound Smith Ave @ Moscrop St,Northbound Smith Ave @ Fir St,Morning Rush,-0.23974358974358975,0.17867030229749128,13,-69.40488977461055
116,Eastbound North Fraser Way @ 8200 Block,Eastbound North Fraser Way @ Glenwood Dr,Midday,-0.24,0.22687490434647506,5,-107.59352142110761
402,Eastbound Blundell Rd @ Cheviot Place,Eastbound Blundell Rd @ 6400 Block,Midday,-0.24,0.13570801990548187,5,-73.98496240601504
184,Northbound Noons Creek Dr @ Barberry Place,Northbound Noons Creek Dr @ Hemlock Place,Midday,-0.24,0.09761033642897547,5,-46.168132942326494
020,Southbound Commercial Dr @ E Hastings St,Southbound Commercial Dr @ Frances St,Midday,-0.24,0.20834444414816397,10,-36.218064898578014
025,Eastbound W King Edward Ave @ Valley Dr,Eastbound W King Edward Ave @ Yew St,Midday,-0.24,0.03162277660168379,10,-53.55006105006104
363,Southbound 160 St @ 28 Ave,Southbound 160 St @ 26 Ave,Midday,-0.24,0.014907119849998596,5,-37.11201079622133
110,Westbound Bond St @ Sussex Ave,Westbound Bond St @ Elsom Ave,Midday,-0.24,0.014907119849998604,5,-60.64361001317525
152,Southbound Hickey Dr @ Austin Ave,Southbound Hickey Dr @ Tolmie Ave,Midday,-0.24,0.08628119403696521,5,-68.04283435862384
170,Southbound Eastern Dr @ Carmen Place,Westbound Eastern Dr @ Claudia Place,Midday,-0.24,0.027888667551135837,5,-46.52711767283516
008,Northbound Fraser St @ E 54 Ave,Northbound Fraser St @ E 52 Ave,Midday,-0.24,0.09596810169639637,10,-43.43941545161057
183,Westbound Panorama Dr @ Johnson St,Westbound Panorama Dr @ 2900 Block,Morning Rush,-0.24,0.15873730142659453,10,-40.91636617472149
157,Eastbound Lougheed Hwy @ 700 Block,Eastbound Brunette Ave @ Lougheed Hwy,Midday,-0.24,0.35601966237835797,5,-18.612329995175593
152,Westbound Mariner Way @ Dolphin St,Westbound Mariner Way @ Windward Dr,Midday,-0.24,0.01490711984999859,5,-59.2561872909699
136,Northbound Underhill Ave @ Broadway,Eastbound Forest Grove Dr @ Underhill Ave,Morning Rush,-0.24,0.13430203660792728,10,-32.029189890572326
014,Westbound W Broadway @ Macdonald St,Westbound W Broadway @ Bayswater St,Midday,-0.24019607843137253,0.13769668048647166,17,-41.16579126914956
110,Eastbound Winston St @ Bainbridge Ave,Eastbound Winston St @ 7200 Block,Midday,-0.24047619047619048,0.12614554456142482,7,-77.83094098883574
371,Eastbound 115 Ave @ Bridgeview Dr,Southbound 132 St @ 115 Ave,Morning Rush,-0.24047619047619048,0.11420301240478747,7,-35.50680813911639
430,Westbound E 49 Ave @ Kerr St,Westbound E 49 Ave @ Elliott St,Midday,-0.24047619047619048,0.4894116973712516,7,-13.383124627880237
002,Northbound Macdonald St @ Oliver Cres,Northbound Macdonald St @ W 22 Ave,Midday,-0.24047619047619048,0.46655327420559134,7,-38.15887989861227
320,Eastbound 60 Ave @ 184 St,Eastbound 60 Ave @ 185B St,Midday,-0.24074074074074073,0.26642060406733736,9,-58.43139522556643
503,Eastbound 56 Ave @ Langley Bypass,Eastbound 56 Ave @ 213A St,Morning Rush,-0.24074074074074073,0.29464091977343926,9,-26.73694323334219
033,Eastbound Marpole Ave @ McRae Ave,Eastbound W 16 Ave @ Oak St,Midday,-0.24074074074074078,0.4476102526435302,9,-13.708590621569584
008,Northbound Main St @ E 5th Ave,Northbound Main St @ E 2nd Ave,Morning Rush,-0.24074074074074078,0.4241094518641312,9,-73.1081900102808
531,Southbound 204 St @ 64 Ave,Eastbound Logan Ave @ 203A St,Morning Rush,-0.2409090909090909,0.5223006603461073,11,-11.445331135994548
186,Northbound Pinetree Way @ Douglas College,Northbound Pinetree Way @ Pinewood Ave,Morning Rush,-0.24166666666666664,0.03788383804718291,10,-102.96969696969697
147,Westbound Clinton St @ Gilley Ave,Westbound Clinton St @ Curragh Ave,Midday,-0.24166666666666664,0.06161409170227455,4,-61.68478260869564
373,Eastbound 104 Ave @ 13000 Block,Eastbound 104 Ave @ 132 St,Midday,-0.24166666666666664,0.2749017781941779,10,-64.50188739550441
185,Eastbound Lansdowne Dr @ Honeysuckle Lane,Eastbound Lansdowne Dr @ Steeple Dr,Morning Rush,-0.24166666666666664,0.051669653438161864,10,-79.63947592767083
407,Eastbound Bridgeport Rd @ No. 5 Rd,Eastbound Bridgeport Rd @ 12400 Block,Morning Rush,-0.24166666666666664,0.17677669529663687,2,-90.64039408866995
352,Westbound 16 Ave @ 146 St,Westbound 16 Ave @ 145 St,Morning Rush,-0.24166666666666664,0.08249579113843054,2,-65.37037037037038
N24,Westbound W 3rd St @ Forbes Ave,Westbound W 3rd St @ Mission Rd,Morning Rush,-0.24166666666666667,0.01178511301977579,2,-61.77536231884059
413,Northbound Railway Ave @ Garry St,Northbound Railway Ave @ 11100 Block,Morning Rush,-0.24166666666666667,0.01178511301977579,2,-69.31818181818183
101,Westbound Armstrong Ave @ Langley St,Westbound Armstrong Ave @ Coquitlam St,Midday,-0.24166666666666667,0.2313607092351201,6,-33.336410922033615
152,Northbound Mariner Way @ Lighthouse Court,Northbound Mariner Way @ 2900 Block,Morning Rush,-0.24166666666666667,0.38002192919181216,6,-60.929500484295005
181,Eastbound Murray St @ 2900 Block,Eastbound Murray St @ Klahanie Dr West,Morning Rush,-0.24166666666666667,0.21278575558006177,4,-43.763695608867636
361,Westbound Marine Dr @ 13400 Block,Westbound Marine Dr @ 133A St,Midday,-0.24166666666666667,0.02886751345948128,4,-90.62499999999999
246,Northbound Highland Blvd @ Leovista Ave,Northbound Highland Blvd @ Wavertree Rd,Midday,-0.24166666666666667,0.13447428502629538,6,-49.72378480498614
360,White Rock Centre @ Bay 4,Eastbound North Bluff Rd @ Best St,Morning Rush,-0.24166666666666667,0.8697221778629465,6,-102.10483953341094
614,Northbound English Bluff Rd @ Gale Dr,Northbound English Bluff Rd @ 1000 Block,Morning Rush,-0.24166666666666667,0.01178511301977579,2,-70.83333333333331
312,Northbound Scott Rd @ 103A Ave,Northbound Scott Rd @ 104 Ave,Morning Rush,-0.24166666666666667,0.22466906880162765,8,-38.66945103400213
131,Southbound N Esmond Ave @ McGill St,Eastbound Eton St @ N Ingleton Ave,Midday,-0.24166666666666667,0.22391714737574006,2,-39.28571428571428
320,Eastbound 60 Ave @ 172 St,Eastbound 60 Ave @ 174 St,Morning Rush,-0.24166666666666667,0.2849394254757951,8,-51.46655670656192
373,Westbound Grosvenor Rd @ Harper Rd,Westbound Grosvenor Rd @ Howey Rd,Midday,-0.24166666666666667,0.10874464044446891,8,-71.43127705627707
131,Southbound Boundary Rd @ Dundas St,Southbound Boundary Rd @ Pandora St,Midday,-0.24166666666666667,0.03535533905932737,2,-83.16993464052288
215,Northbound Plymouth Dr @ Fairfield Rd,Eastbound Plymouth Dr @ Fairfield Rd,Midday,-0.24166666666666667,0.1876018242034028,6,-83.05668473351402
603,Northbound English Bluff Rd @ 7A Ave,Northbound English Bluff Rd @ Gale Dr,Morning Rush,-0.24166666666666667,0.01178511301977579,2,-54.700854700854705
183,Westbound David Ave @ 1300 Block,Southbound Heritage Mountain Blvd @ Foxwood Dr,Midday,-0.24166666666666667,0.2870830309625887,6,-25.297354404088054
157,Northbound Schoolhouse St @ King Albert Ave,Eastbound Winslow Ave @ Schoolhouse St,Midday,-0.24166666666666667,0.10096754153907307,6,-49.07463721389764
601,Westbound Milsom Wynd @ 52 St,Westbound Milsom Wynd @ Galway Dr,Morning Rush,-0.24166666666666667,0.03252218177939955,14,-75.84168755221386
407,Southbound No. 1 Rd @ Georgia St,Southbound No. 1 Rd @ Broadway St,Morning Rush,-0.24166666666666667,0.12117152999999496,8,-44.720071334589484
614,Northbound English Bluff Rd @ 1000 Block,Eastbound 12 Ave @ English Bluff Rd,Morning Rush,-0.24166666666666667,0.03535533905932737,2,-43.571428571428584
414,Westbound Elmbridge Way @ Minoru Blvd,Westbound Elmbridge Way @ Alderbridge Way,Morning Rush,-0.24166666666666667,0.01178511301977579,2,-46.0685483870968
251,Eastbound Queens Ave @ 18 St,Eastbound Queens Ave @ 17 St,Midday,-0.24166666666666667,0.01178511301977579,2,-88.05147058823529
253,Westbound Ripple Rd @ Ripple Place,Northbound Almondel Rd @ Ripple Rd,Midday,-0.24166666666666667,0.03535533905932737,2,-76.31578947368419
405,Southbound No. 6 Rd @ 2500 Block,Westbound Bridgeport Rd @ No. 6 Rd,Morning Rush,-0.24166666666666667,0.03535533905932737,2,-43.5714285714286
791,Westbound United Blvd @ Clipper St,Westbound United Blvd @ King Edward St,Midday,-0.24166666666666667,0.0396746023807936,4,-35.27375725050143
335,Eastbound 84 Ave @ 154 St,Eastbound 84 Ave @ 156 St,Morning Rush,-0.242156862745098,0.43517707311773707,17,-51.65241235695666
402,Northbound No. 2 Rd @ Steveston Hwy,Northbound No. 2 Rd @ Spender Dr,Morning Rush,-0.2423076923076923,0.08756357072081355,13,-57.40230841274582
144,Eastbound Burris St @ Leibly Ave,Eastbound Burris St @ Braemar Ave,Morning Rush,-0.2424242424242424,0.23890533182781332,11,-42.24048627854124
373,Westbound 116A Ave @ King Rd,Southbound McBride Dr @ King Rd,Morning Rush,-0.2424242424242424,0.26292834219861716,11,-29.63156382498032
003,Northbound Main St @ E King Edward Ave,Northbound Main St @ E 22 Ave,Midday,-0.2424242424242424,0.13568010505999364,11,-31.62282889796496
170,Northbound Western Dr @ Anita Dr,Northbound Western Dr @ Lamprey Dr,Morning Rush,-0.2424242424242424,0.1592279352172079,11,-54.651668609282325
255,Northbound Lonsdale Ave @ E 8th St,Northbound Lonsdale Ave @ E 13 St,Morning Rush,-0.24242424242424246,0.4356580996584131,11,-113.43171866551542
232,Westbound W Queens Rd @ Del Rio Dr,Westbound W Queens Rd @ Thorncliffe Dr,Morning Rush,-0.24259259259259258,0.12558505061619238,9,-71.24433186352691
406,Southbound Railway Ave @ Maple Rd,Southbound Railway Ave @ Woodwards Rd,Midday,-0.24259259259259258,0.23571862803974206,9,-57.80297900554976
151,Eastbound Como Lake Ave @ Poirier St,Eastbound Como Lake Ave @ Linton St,Morning Rush,-0.24259259259259258,0.17522031986566844,9,-51.1198644131114
100,Westbound Marine Dr @ Sussex Ave,Westbound Marine Dr @ Patterson Ave,Midday,-0.2425925925925926,0.36913102829399574,9,-46.89168333927834
320,Westbound 104 Ave @ 140 St,Westbound 104 Ave @ 138A St,Morning Rush,-0.24270833333333333,0.12125405682407618,16,-49.502907437388565
016,Eastbound W Hastings St @ Abbott St,Eastbound W Hastings St @ Carrall St,Midday,-0.24270833333333336,0.44886559689296085,16,-33.24809138148222
232,Eastbound E Keith Rd @ Sutherland Ave,Eastbound E Keith Rd @ Hendry Ave,Midday,-0.24285714285714285,0.02120696700934506,7,-72.60614584922796
232,Eastbound W Queens Rd @ Jones Ave,Eastbound W Queens Rd @ Mahon Ave,Morning Rush,-0.24285714285714285,0.07628961803617723,7,-62.513553629337025
531,Southbound 192 St @ 32 Ave,Southbound 192 St @ 28 Ave,Midday,-0.24285714285714285,0.17765372656053843,7,-16.640682487967098
028,Northbound Smith Ave @ Fir St,Northbound Smith Ave @ Spruce St,Midday,-0.24285714285714285,0.03950755068144013,7,-58.51337987983951
501,Westbound 96 Ave @ 188 St,Westbound 96 Ave @ 186 St,Midday,-0.24285714285714288,0.25817327350723035,7,-54.11380250541198
041,Eastbound E 41 Ave @ Fleming St,Eastbound E 41 Ave @ Bruce St,Midday,-0.24305555555555555,0.15398057291430253,12,-68.15712967442528
009,Eastbound E Broadway @ Slocan St,Eastbound E Broadway @ Kaslo St,Midday,-0.24313725490196075,0.12004900959975617,17,-75.67990138055455
110,Westbound Government Rd @ Lakedale Ave,Westbound Government Rd @ 8000 Block,Midday,-0.24333333333333332,0.06519202405202648,5,-77.49214553562379
228,Southbound Grand Blvd East @ E 19 St,Southbound Grand Blvd East @ E 17 St,Midday,-0.24333333333333335,0.04346134936801765,5,-57.938461538461524
363,Northbound 152 St @ 3000 Block,Eastbound 32 Ave @ 152 St,Midday,-0.24333333333333335,0.4222295321004652,5,-41.475316069166055
407,Southbound No. 1 Rd @ Georgia St,Southbound No. 1 Rd @ Broadway St,Midday,-0.24333333333333335,0.10903618155864084,5,-42.70192291970877
733,Northbound 228 St @ Lougheed Hwy,Eastbound Dewdney Trunk Rd @ 228 St,Morning Rush,-0.24333333333333335,0.04346134936801765,5,-28.68339698126932
028,Northbound Boundary Rd @ Kitchener St,Northbound Boundary Rd @ William St,Midday,-0.24333333333333335,0.03944053188733076,10,-61.242135642135665
186,Northbound Pinetree Way @ Pinewood Ave,Northbound Pinetree Way @ 1300 Block,Midday,-0.24333333333333335,0.027888667551135848,5,-110.43956043956044
406,Southbound Railway Ave @ Maple Rd,Southbound Railway Ave @ Woodwards Rd,Morning Rush,-0.2435185185185185,0.12460904730223858,18,-61.01924429969179
373,Eastbound Grosvenor Rd @ Hilton Rd,Eastbound Grosvenor Rd @ Berg Rd,Midday,-0.24375,0.3305763965685602,8,-71.5648601212637
324,Northbound 138 St @ 70 Ave,Northbound 138 St @ 7100 Block,Midday,-0.24375,0.10037133436347631,8,-74.24289891395154
068,Eastbound NW Marine Dr @ West Mall,Eastbound NW Marine Dr @ East Mall,Midday,-0.24375,0.20508176843891254,8,-41.68759005423208
319,Westbound 72 Ave @ King George Blvd,Westbound 72 Ave @ Comber Way,Morning Rush,-0.243859649122807,0.28481153213468563,19,-46.83839101730657
004,Eastbound W 4th Ave @ Macdonald St,Eastbound W 4th Ave @ Trafalgar St,Midday,-0.24393939393939393,0.48689907277659406,11,-82.22319886084144
002,Westbound Cornwall Ave @ Yew St,Westbound Cornwall Ave @ Balsam St,Morning Rush,-0.24420289855072466,0.3482136482674127,23,-34.67375502859756
116,Eastbound North Fraser Way @ Byrne Rd,Eastbound North Fraser Way @ Tillicum St,Morning Rush,-0.2444444444444444,0.08660254037844387,9,-19.575653331780778
007,Eastbound W 4th Ave @ Collingwood St,Eastbound W 4th Ave @ Blenheim St,Morning Rush,-0.24444444444444444,0.19656440709743495,15,-41.43253206795806
128,Westbound 8th Ave @ 12 St,Westbound 8th Ave @ 14 St,Morning Rush,-0.24444444444444444,0.40278909771623317,12,-53.69552897274837
160,Eastbound Guildford Way @ Pacific St,Eastbound Guildford Way @ Town Centre Blvd,Midday,-0.24444444444444444,0.07698003589195009,12,-83.77192982456141
147,Westbound Rumble St @ Gray Ave,Westbound Rumble St @ Sussex Ave,Morning Rush,-0.24444444444444446,0.17017148213885114,9,-26.73245883269636
701,Eastbound Lougheed Hwy @ Shaughnessy St,Eastbound Lougheed Hwy @ Oxford St,Midday,-0.24444444444444446,0.7105357915764069,9,-28.586170278951165
008,Southbound Fraser St @ E 21 Ave,Southbound Fraser St @ E 23 Ave,Midday,-0.24444444444444446,0.09895285072531597,9,-50.883390931360886
228,Eastbound Lynn Valley Rd @ Morgan Rd,Eastbound Lynn Valley Rd @ William Ave,Morning Rush,-0.24444444444444446,0.5139894796444624,6,-61.83835481249273
134,Northbound Delta Ave @ Northlawn Dr,Northbound Delta Ave @ Eastlawn Dr,Midday,-0.24444444444444446,0.04194352464039304,3,-68.61111111111111
388,Eastbound 96 Ave @ 192 St,Eastbound 96 Ave @ 195 St,Morning Rush,-0.24444444444444446,0.5869727736761196,3,-42.98654244306419
326,Northbound 156 St @ 90 Ave,Northbound 156 St @ 92 Ave,Midday,-0.24444444444444446,0.009622504486493757,3,-28.95299145299147
407,Southbound Gilbert Rd @ Broadmoor Blvd,Southbound Gilbert Rd @ Woodwards Rd,Midday,-0.24444444444444446,0.07123253522144268,6,-63.7987012987013
